iter	Logloss
328	0.3583823139
329	0.3580545335
330	0.3578583157
331	0.3577031452
332	0.3576163779
333	0.357396458
334	0.3568732772
335	0.3567431405
336	0.3564972247
337	0.3562783956
338	0.3561691582
339	0.355883336
340	0.3557806041
341	0.355635552
342	0.3555178703
343	0.3553654815
344	0.3552251857
345	0.3551181482
346	0.3550152995
347	0.3548555911
348	0.3547544165
349	0.3545414335
350	0.3542722045
351	0.3541300195
352	0.3539537937
353	0.3538584446
354	0.3536622101
355	0.3535377702
356	0.353418269
357	0.353336683
358	0.3532042573
359	0.3531041831
360	0.3529363276
361	0.3528343507
362	0.3525539248
363	0.3522003647
364	0.3520771953
365	0.352034776
366	0.3517927066
367	0.3513660028
368	0.3511570569
369	0.3510594947
370	0.3507913043
371	0.3506894799
372	0.3504864863
373	0.3503697077
374	0.3502710263
375	0.3497819853
376	0.3496671889
377	0.3495489406
378	0.3492580549
379	0.3489651809
380	0.3487685206
381	0.3485778519
382	0.348469954
383	0.3482824272
384	0.3482006437
385	0.3480512828
386	0.3479222885
387	0.3476498797
388	0.347553238
389	0.3473505383
390	0.3472056147
391	0.3470724554
392	0.3469054606
393	0.3467870512
394	0.3466943219
395	0.346527735
396	0.3463951138
397	0.3462461535
398	0.3457401953
399	0.345571303
400	0.3454594533
401	0.3453534715
402	0.3452304285
403	0.3450332417
404	0.3448940389
405	0.344769636
406	0.344681509
407	0.3446073402
408	0.3441874241
409	0.3441001764
410	0.3440191002
411	0.343896271
412	0.3437278276
413	0.3435466805
414	0.3434450259
415	0.3433222539
416	0.3432122358
417	0.3430944699
418	0.3429455433
419	0.3427159012
420	0.3424287285
421	0.3423324306
422	0.3419701274
423	0.3418061836
424	0.3416569998
425	0.3414355892
426	0.3413360587
427	0.3411602192
428	0.3410622119
429	0.3409592817
430	0.3408052698
431	0.3406625367
432	0.3404379717
433	0.3402117345
434	0.3400000619
435	0.3398911381
436	0.3397768225
437	0.3396506168
438	0.3395396648
439	0.3394211069
440	0.3393187323
441	0.3391825365
442	0.339066079
443	0.3388687023
444	0.3387293515
445	0.3385734331
446	0.3383766722
447	0.3382161736
448	0.3381102682
449	0.3378937141
450	0.337627319
451	0.3374455605
452	0.3372268555
453	0.3370949366
454	0.3369274807
455	0.3367241177
456	0.3365968143
457	0.3364358966
458	0.3363125803
459	0.3361196019
460	0.3359935122
461	0.3358386452
462	0.335490414
463	0.3353453679
464	0.335176785
465	0.3350038379
466	0.3348961054
467	0.334645447
468	0.3345424609
469	0.3344405588
470	0.3343145048
471	0.3341045677
472	0.3338880068
473	0.333783244
474	0.3336348722
475	0.3335050552
476	0.3333239745
477	0.3331511126
478	0.3330417783
479	0.3328751972
480	0.3326826579
481	0.3325783714
482	0.3324170696
483	0.332242
484	0.3320077664
485	0.3319016988
486	0.3317346458
487	0.331434618
488	0.3313049544
489	0.3311775702
490	0.331013362
491	0.330752467
492	0.3306461311
493	0.3304667386
494	0.3303109672
495	0.3301737951
496	0.3300407842
497	0.3299265904
498	0.3298173717
499	0.3296959884
500	0.3295660304
501	0.3294897244
502	0.3293588885
503	0.3292341916
504	0.3291107237
505	0.3289850851
506	0.328862165
507	0.3287463125
508	0.3285909294
509	0.3285149811
510	0.3283317385
511	0.328217765
512	0.3280464625
513	0.3279457489
514	0.3278318179
515	0.3277324802
516	0.3275823694
517	0.3274355675
518	0.3272994789
519	0.3272267846
520	0.327013766
521	0.3268932132
522	0.3267255471
523	0.3265925454
524	0.3264866676
525	0.3264003552
526	0.3263114951
527	0.3261669042
528	0.3260364486
529	0.3259063671
530	0.3257953518
531	0.3257147099
532	0.3255855881
533	0.3254495098
534	0.3252930915
535	0.3251747842
536	0.3250792209
537	0.3249642561
538	0.3248537447
539	0.3247611165
540	0.3246434123
541	0.3245263961
542	0.3241811604
543	0.3240903621
544	0.3239923345
545	0.3238607038
546	0.3237040527
547	0.3235545923
548	0.3234461239
549	0.3232140393
550	0.3230334077
551	0.3229100619
552	0.3228122421
553	0.3227409032
554	0.3226674058
555	0.3225216447
556	0.3224030343
557	0.3223017314
558	0.3221722158
559	0.3220533342
560	0.3219676281
561	0.3218845284
562	0.3217031844
563	0.3215961956
564	0.321459225
565	0.3211720658
566	0.3210897724
567	0.320911778
568	0.3207747742
569	0.3206472313
570	0.320566005
571	0.3204627564
572	0.3203565484
573	0.3202010424
574	0.3201008203
575	0.3199182102
576	0.3197650991
577	0.3196419661
578	0.3195017096
579	0.3194101697
580	0.3192906441
581	0.319099001
582	0.3189085332
583	0.3187771784
584	0.3186124933
585	0.3183407622
586	0.3181531954
587	0.3179941625
588	0.3178555296
589	0.3176284637
590	0.3175037141
591	0.3172935099
592	0.317183634
593	0.3170292629
594	0.3169062888
595	0.3168033117
596	0.316635142
597	0.316456194
598	0.3162414743
599	0.316098124
600	0.3159908973
601	0.3158853224
602	0.315760543
603	0.3156907635
604	0.315583047
605	0.315413039
606	0.3153230388
607	0.3150633004
608	0.314769572
609	0.3146720537
610	0.3145586403
611	0.314430193
612	0.3141992652
613	0.3141156921
614	0.3139631326
615	0.3138693474
616	0.3137348941
617	0.3136044435
618	0.3134756331
619	0.3133474966
620	0.3131619698
621	0.3130700695
622	0.3129789839
623	0.3128564308
624	0.3126805383
625	0.3125142568
626	0.3124542552
627	0.3122899168
628	0.3121938668
629	0.3120488166
630	0.3119284267
631	0.3118162325
632	0.3117106304
633	0.3114898976
634	0.3113657011
635	0.3112115624
636	0.3110578554
637	0.3109289797
638	0.310746817
639	0.3105356746
640	0.3104001856
641	0.3102652353
642	0.3101404159
643	0.3100728167
644	0.3099242114
645	0.3098224916
646	0.3097145942
647	0.3096251645
648	0.3095002238
649	0.3093749969
650	0.3093326861
651	0.3092089404
652	0.3090912252
653	0.3089720941
654	0.3088459283
655	0.3087376168
656	0.3086339621
657	0.3085405108
658	0.3083703685
659	0.3082663636
660	0.3082352907
661	0.3081306118
662	0.3079649413
663	0.307863408
664	0.3077704115
665	0.307704998
666	0.3076135908
667	0.3074045023
668	0.3071642976
669	0.3070773264
670	0.3069118238
671	0.3067758453
672	0.3066573057
673	0.3064998206
674	0.3064488201
675	0.3063981921
676	0.3062710947
677	0.306075802
678	0.3058705282
679	0.3057692253
680	0.3056082637
681	0.3055073087
682	0.3053239208
683	0.3052013968
684	0.3050795442
685	0.305000851
686	0.3048445041
687	0.3047361338
688	0.3045423861
689	0.304443471
690	0.3043051834
691	0.3041901088
692	0.3040224681
693	0.303926284
694	0.30384285
695	0.3036510162
696	0.3034804542
697	0.3033459515
698	0.3032592327
699	0.303149067
700	0.3030720104
701	0.3029132458
702	0.3026003451
703	0.3024739789
704	0.3023976958
705	0.3023078931
706	0.3021823717
707	0.3020411171
708	0.301855578
709	0.3017576135
710	0.3017001272
711	0.3016193509
712	0.3015223906
713	0.3014774578
714	0.3013161724
715	0.3012273938
716	0.3011348931
717	0.3010275176
718	0.3008710589
719	0.3007510411
720	0.3006359513
721	0.3005398604
722	0.300427202
723	0.3003325745
724	0.3001984825
725	0.3001130925
726	0.2999862529
727	0.2998127804
728	0.2997262094
729	0.2996110335
730	0.2995045663
731	0.2994231303
732	0.2992625627
733	0.2991323302
734	0.2990567675
735	0.2989354928
736	0.2988602301
737	0.2987967589
738	0.2986642309
739	0.2985394643
740	0.2983962803
741	0.2981769716
742	0.2980743029
743	0.2979040418
744	0.2977791137
745	0.2976334134
746	0.2975381949
747	0.2974567897
748	0.2973696201
749	0.2971933823
750	0.2971052204
751	0.2969388956
752	0.2968322376
753	0.2966537632
754	0.2964943347
755	0.2964068581
756	0.2963562681
757	0.2962537166
758	0.2961372031
759	0.2960379582
760	0.2959027365
761	0.2958436887
762	0.2957206343
763	0.2956656068
764	0.2955503912
765	0.2954067037
766	0.2952902137
767	0.2951988849
768	0.2950970181
769	0.2950079946
770	0.2949133381
771	0.2947947863
772	0.2947373367
773	0.2946690257
774	0.2945834267
775	0.2944799209
776	0.2944004991
777	0.2942897609
778	0.2941905312
779	0.2941043875
780	0.2940047072
781	0.2939459348
782	0.2938470198
783	0.293771606
784	0.2936527429
785	0.2934508911
786	0.2933092218
787	0.2932374793
788	0.2931876157
789	0.2931015174
790	0.2930331208
791	0.2929646755
792	0.2929050044
793	0.2927272178
794	0.2925638925
795	0.2924481577
796	0.2923526422
797	0.2922594224
798	0.2921091192
799	0.291964206
800	0.2919089958
801	0.2917721326
802	0.2916543187
803	0.2913981039
804	0.2911988319
805	0.2910579963
806	0.2909529792
807	0.2907759135
808	0.290683834
809	0.2906385174
810	0.2905282459
811	0.2903991709
812	0.2902128453
813	0.2901094723
814	0.2899507725
815	0.2898257457
816	0.2896884867
817	0.2896202766
818	0.289492494
819	0.2893794809
820	0.2892764532
821	0.2891253542
822	0.2890087398
823	0.288913087
824	0.2888461155
825	0.288717002
826	0.2885599098
827	0.2884636306
828	0.2883288733
829	0.2882289703
830	0.288138474
831	0.2880040581
832	0.2878973997
833	0.287794954
834	0.2875980621
835	0.2874710866
836	0.2873241612
837	0.2872248214
838	0.2871506265
839	0.287108765
840	0.2869207715
841	0.2868240899
842	0.2867505863
843	0.2864957412
844	0.2863913123
845	0.2862923487
846	0.2862309707
847	0.2861561546
848	0.2860953667
849	0.2859965446
850	0.2859341761
851	0.2858167514
852	0.2856833128
853	0.2855217512
854	0.2854251544
855	0.2853391312
856	0.2852525096
857	0.2851671169
858	0.285075364
859	0.2849816266
860	0.2849024459
861	0.2848028063
862	0.2847059864
863	0.2846233476
864	0.2845586428
865	0.284517141
866	0.2843975572
867	0.2842665589
868	0.2841704908
869	0.2840227302
870	0.2839143188
871	0.2838701776
872	0.2837717256
873	0.2836992526
874	0.2835644087
875	0.2834470212
876	0.283381213
877	0.2832574922
878	0.28318261
879	0.283050021
880	0.2829703969
881	0.2828983407
882	0.2828259532
883	0.2826430409
884	0.2825193754
885	0.2824119668
886	0.2823173233
887	0.2822457287
888	0.2821599603
889	0.282051606
890	0.2819136475
891	0.2817684616
892	0.2817275338
893	0.2816232684
894	0.2815082846
895	0.2813557557
896	0.2812644565
897	0.281121973
898	0.2809917881
899	0.2809197104
900	0.2808378369
901	0.2807887963
902	0.2806650282
903	0.2805754715
904	0.2804926671
905	0.2804244913
906	0.2803085284
907	0.28026777
908	0.2801358276
909	0.2800429982
910	0.2799651189
911	0.2799146935
912	0.2798129344
913	0.2796917543
914	0.2795790593
915	0.2794640306
916	0.2793846174
917	0.2792769899
918	0.279168463
919	0.2790028288
920	0.2789099777
921	0.2788351197
922	0.278793732
923	0.2786383741
924	0.2785522396
925	0.2784494493
926	0.2782833742
927	0.2782030799
928	0.2781210026
929	0.2780084058
930	0.2779046022
931	0.2777639399
932	0.2776747002
933	0.2775820482
934	0.277458572
935	0.2773140142
936	0.2772462351
937	0.2771758333
938	0.2770757856
939	0.277010644
940	0.2769554914
941	0.2769094606
942	0.2768085699
943	0.2767286034
944	0.276671439
945	0.2765966928
946	0.2764611713
947	0.2763483178
948	0.2762245754
949	0.27608537
950	0.2760195201
951	0.2758868958
952	0.2758072818
953	0.2756755049
954	0.2755923761
955	0.275491036
956	0.2754016249
957	0.2752826505
958	0.2752085998
959	0.2751197328
960	0.2750213678
961	0.2749249245
962	0.2747895137
963	0.2747105387
964	0.274637797
965	0.2745585316
966	0.2744526109
967	0.2743198658
968	0.2741911177
969	0.2741320011
970	0.2740398258
971	0.2738780516
972	0.273745674
973	0.2736081683
974	0.2735418134
975	0.2734196399
976	0.2733343937
977	0.2732380506
978	0.2731641294
979	0.2730950134
980	0.2730330514
981	0.2729444833
982	0.2728072765
983	0.2726895376
984	0.2725742528
985	0.272522693
986	0.2724859202
987	0.2723936141
988	0.2722410683
989	0.2721630389
990	0.2720764383
991	0.2719881382
992	0.2719084553
993	0.2718748528
994	0.2717820416
995	0.2717155602
996	0.2715845316
997	0.2715086869
998	0.271444954
999	0.2712105115
